driverId,truckId,eventTime,eventType,longitude,latitude,routeName,eventDate
25,21,11:44.3,Normal,-92.74,41.75,Des Moines to Chicago Route 2,2016-06-02-20
21,105,11:45.5,Normal,-92.09,34.8,Memphis to Little Rock Route 2,2016-06-02-20
23,66,11:45.7,Normal,-90.0,37.72,Saint Louis to Memphis,2016-06-02-20
29,16,11:44.8,Normal,-94.22,35.5,Wichita to Little Rock Route 2,2016-06-02-20
12,74,11:45.3,Normal,-90.2,38.65,Joplin to Kansas City,2016-06-02-20
20,79,11:45.5,Normal,-91.59,41.7,Peoria to Ceder Rapids Route 2,2016-06-02-20
29,16,11:45.8,Normal,-93.92,35.53,Wichita to Little Rock Route 2,2016-06-02-20
27,81,11:49.9,Normal,-90.55,38.81,Springfield to KC Via Columbia Route 2,2016-06-02-20
24,68,11:49.8,Normal,-93.04,41.71,Des Moines to Chicago.kml,2016-06-02-20
31,48,11:50.2,Normal,-88.41,42.11,Des Moines to Chicago Route 2,2016-06-02-20
11,27,11:50.2,Normal,-88.07,41.48, Saint Louis to Chicago Route2,2016-06-02-20
30,95,11:50.6,Normal,-92.4,41.78, Saint Louis to Chicago Route2,2016-06-02-20
27,81,11:50.8,Normal,-90.41,38.75,Springfield to KC Via Columbia Route 2,2016-06-02-20
17,92,11:51.0,Normal,-90.21,38.65,Springfield to KC Via Columbia,2016-06-02-20
19,100,11:50.5,Normal,-92.53,35.15,Wichita to Little Rock.kml,2016-06-02-20
21,105,11:51.3,Normal,-90.37,35.21,Memphis to Little Rock Route 2,2016-06-02-20
16,46,11:51.7,Normal,-90.07,35.1,Joplin to Kansas City Route 2,2016-06-02-20
12,74,11:50.7,Normal,-94.38,38.67,Joplin to Kansas City,2016-06-02-20
21,105,11:52.1,Normal,-90.04,35.19,Memphis to Little Rock Route 2,2016-06-02-20
19,100,11:52.3,Normal,-92.25,34.75,Wichita to Little Rock.kml,2016-06-02-20
26,17,11:52.5,Normal,-92.08,37.81,Saint Louis to Tulsa Route2,2016-06-02-20
22,24,11:51.2,Normal,-90.29,40.96,Peoria to Ceder Rapids Route 2,2016-06-02-20
10,39,11:51.4,Normal,-91.44,38.09,Saint Louis to Tulsa,2016-06-02-20
27,81,11:51.6,Normal,-90.21,38.65,Springfield to KC Via Columbia Route 2,2016-06-02-20
19,100,11:53.0,Normal,-92.25,34.75,Wichita to Little Rock.kml,2016-06-02-20
25,21,11:53.1,Normal,-91.94,41.71,Des Moines to Chicago Route 2,2016-06-02-20
31,48,11:52.0,Normal,-87.66,41.89,Des Moines to Chicago Route 2,2016-06-02-20
18,49,11:52.4,Normal,-93.13,39.78,Springfield to KC Via Hanibal,2016-06-02-20
27,81,11:52.5,Normal,-90.21,38.65,Springfield to KC Via Columbia Route 2,2016-06-02-20
31,48,11:52.9,Normal,-87.66,41.89,Des Moines to Chicago Route 2,2016-06-02-20
12,74,11:53.2,Normal,-94.59,39.1,Joplin to Kansas City,2016-06-02-20
26,17,11:53.4,Normal,-92.31,37.81,Saint Louis to Tulsa Route2,2016-06-02-20
32,71,11:57.4,Normal,-89.65,36.37,Saint Louis to Memphis Route2,2016-06-02-20
24,68,11:57.6,Normal,-90.2,41.59,Des Moines to Chicago.kml,2016-06-02-20
29,16,11:57.8,Normal,-93.61,35.51,Wichita to Little Rock Route 2,2016-06-02-20
21,105,11:58.1,Normal,-91.74,34.89,Memphis to Little Rock Route 2,2016-06-02-20
11,27,11:58.1,Normal,-89.63,39.84, Saint Louis to Chicago Route2,2016-06-02-20
30,95,11:58.2,Normal,-88.77,40.76, Saint Louis to Chicago Route2,2016-06-02-20
23,66,11:58.4,Normal,-89.54,36.84,Saint Louis to Memphis,2016-06-02-20
32,71,11:58.4,Normal,-89.54,36.84,Saint Louis to Memphis Route2,2016-06-02-20
16,46,11:58.6,Normal,-89.71,37.47,Joplin to Kansas City Route 2,2016-06-02-20
18,49,11:58.9,Normal,-94.28,39.53,Springfield to KC Via Hanibal,2016-06-02-20
14,18,11:59.1,Normal,-91.32,41.71,Peoria to Ceder Rapids,2016-06-02-20
28,58,11:58.9,Normal,-94.15,39.77,Springfield to KC Via Hanibal Route 2,2016-06-02-20
27,81,11:59.8,Normal,-91.33,38.87,Springfield to KC Via Columbia Route 2,2016-06-02-20
25,21,11:59.9,Normal,-89.29,41.85,Des Moines to Chicago Route 2,2016-06-02-20
32,71,11:59.3,Normal,-89.56,37.2,Saint Louis to Memphis Route2,2016-06-02-20
13,12,12:00.1,Normal,-88.42,41.11, Saint Louis to Chicago,2016-06-02-20
29,16,11:59.5,Normal,-94.22,35.5,Wichita to Little Rock Route 2,2016-06-02-20
25,21,12:00.6,Normal,-89.03,41.92,Des Moines to Chicago Route 2,2016-06-02-20
17,92,12:00.7,Normal,-92.03,38.97,Springfield to KC Via Columbia,2016-06-02-20
30,95,11:59.9,Normal,-88.07,41.48, Saint Louis to Chicago Route2,2016-06-02-20
22,24,12:00.2,Normal,-91.47,41.74,Peoria to Ceder Rapids Route 2,2016-06-02-20
27,81,12:00.7,Normal,-91.56,38.93,Springfield to KC Via Columbia Route 2,2016-06-02-20
19,100,12:01.0,Normal,-94.57,35.37,Wichita to Little Rock.kml,2016-06-02-20
20,79,12:00.9,Normal,-91.78,42.23,Peoria to Ceder Rapids Route 2,2016-06-02-20
14,18,12:01.0,Normal,-91.63,41.72,Peoria to Ceder Rapids,2016-06-02-20
17,92,12:01.5,Normal,-92.22,38.96,Springfield to KC Via Columbia,2016-06-02-20
23,66,12:01.7,Normal,-90.24,38.0,Saint Louis to Memphis,2016-06-02-20
29,16,12:02.1,Normal,-95.15,35.51,Wichita to Little Rock Route 2,2016-06-02-20
27,81,12:01.5,Normal,-91.74,38.94,Springfield to KC Via Columbia Route 2,2016-06-02-20
12,74,12:02.5,Normal,-94.46,37.16,Joplin to Kansas City,2016-06-02-20
24,68,12:01.7,Normal,-88.96,42.25,Des Moines to Chicago.kml,2016-06-02-20
28,58,12:02.5,Normal,-94.36,39.37,Springfield to KC Via Hanibal Route 2,2016-06-02-20
19,100,12:01.9,Normal,-94.88,35.47,Wichita to Little Rock.kml,2016-06-02-20
15,32,12:02.5,Normal,-90.37,35.21,Memphis to Little Rock,2016-06-02-20
16,46,12:03.1,Normal,-90.15,38.62,Joplin to Kansas City Route 2,2016-06-02-20
32,71,12:02.7,Normal,-90.35,38.43,Saint Louis to Memphis Route2,2016-06-02-20
23,66,12:03.4,Normal,-90.15,38.62,Saint Louis to Memphis,2016-06-02-20
26,17,12:02.8,Normal,-94.54,37.02,Saint Louis to Tulsa Route2,2016-06-02-20
20,79,12:03.6,Normal,-91.32,41.71,Peoria to Ceder Rapids Route 2,2016-06-02-20
12,74,12:03.3,Normal,-94.31,37.31,Joplin to Kansas City,2016-06-02-20
22,24,12:03.7,Normal,-91.63,41.72,Peoria to Ceder Rapids Route 2,2016-06-02-20
12,74,12:04.2,Normal,-94.3,37.66,Joplin to Kansas City,2016-06-02-20
32,71,12:04.5,Normal,-90.15,38.62,Saint Louis to Memphis Route2,2016-06-02-20
25,21,12:03.4,Normal,-88.41,42.11,Des Moines to Chicago Route 2,2016-06-02-20
29,16,12:03.8,Normal,-95.42,35.87,Wichita to Little Rock Route 2,2016-06-02-20
28,58,12:04.3,Normal,-94.57,39.15,Springfield to KC Via Hanibal Route 2,2016-06-02-20
11,27,12:04.4,Normal,-88.07,41.48, Saint Louis to Chicago Route2,2016-06-02-20
19,100,12:04.7,Normal,-95.42,35.87,Wichita to Little Rock.kml,2016-06-02-20
18,49,12:05.0,Normal,-94.28,39.53,Springfield to KC Via Hanibal,2016-06-02-20
12,74,12:12.9,Normal,-94.37,38.0,Joplin to Kansas City,2016-06-02-20
31,48,12:12.9,Normal,-93.04,41.71,Des Moines to Chicago Route 2,2016-06-02-20
18,49,12:13.0,Normal,-92.74,39.76,Springfield to KC Via Hanibal,2016-06-02-20
15,32,12:13.5,Normal,-91.74,34.89,Memphis to Little Rock,2016-06-02-20
12,74,12:13.7,Normal,-94.3,37.66,Joplin to Kansas City,2016-06-02-20
22,24,12:14.1,Normal,-90.44,41.54,Peoria to Ceder Rapids Route 2,2016-06-02-20
32,71,12:13.2,Normal,-90.24,35.35,Saint Louis to Memphis Route2,2016-06-02-20
14,18,12:14.3,Normal,-90.44,41.54,Peoria to Ceder Rapids,2016-06-02-20
14,18,12:13.4,Normal,-90.29,40.96,Peoria to Ceder Rapids,2016-06-02-20
11,27,12:14.7,Normal,-88.42,41.11, Saint Louis to Chicago Route2,2016-06-02-20
25,21,12:15.0,Normal,-90.64,41.56,Des Moines to Chicago Route 2,2016-06-02-20
12,74,12:15.4,Normal,-94.46,37.16,Joplin to Kansas City,2016-06-02-20
28,58,12:13.9,Normal,-93.13,39.78,Springfield to KC Via Hanibal Route 2,2016-06-02-20
27,81,12:14.1,Normal,-94.31,39.04,Springfield to KC Via Columbia Route 2,2016-06-02-20
11,27,12:15.6,Normal,-88.07,41.48, Saint Louis to Chicago Route2,2016-06-02-20
17,92,12:14.4,Normal,-94.31,39.04,Springfield to KC Via Columbia,2016-06-02-20
20,79,12:16.0,Normal,-91.47,41.74,Peoria to Ceder Rapids Route 2,2016-06-02-20
10,39,12:16.2,Normal,-95.5,36.37,Saint Louis to Tulsa,2016-06-02-20
12,74,12:14.6,Normal,-94.31,37.31,Joplin to Kansas City,2016-06-02-20
20,79,12:15.1,Normal,-91.32,41.71,Peoria to Ceder Rapids Route 2,2016-06-02-20
19,100,12:15.2,Normal,-97.37,36.91,Wichita to Little Rock.kml,2016-06-02-20
30,95,12:15.7,Normal,-87.67,41.87, Saint Louis to Chicago Route2,2016-06-02-20
21,105,12:15.9,Normal,-91.93,34.81,Memphis to Little Rock Route 2,2016-06-02-20
26,17,12:16.1,Normal,-95.01,36.73,Saint Louis to Tulsa Route2,2016-06-02-20
13,12,12:16.5,Normal,-89.63,39.84, Saint Louis to Chicago,2016-06-02-20
24,102,59:33.4,Normal,-90.04,35.19,Peoria to Ceder Rapids Route 2,2016-06-02-20
16,69,59:34.0,Normal,-89.52,40.7, Saint Louis to Chicago,2016-06-02-20
30,41,59:34.1,Normal,-92.4,41.78,Saint Louis to Memphis,2016-06-02-20
15,48,59:33.4,Normal,-89.52,40.7,Joplin to Kansas City Route 2,2016-06-02-20
11,19,59:34.4,Normal,-93.58,41.62,Des Moines to Chicago Route 2,2016-06-02-20
22,24,59:33.5,Normal,-90.37,35.21, Saint Louis to Chicago Route2,2016-06-02-20
16,69,59:34.8,Normal,-89.91,40.86, Saint Louis to Chicago,2016-06-02-20
12,55,59:33.9,Normal,-90.68,35.12,Joplin to Kansas City,2016-06-02-20
29,108,59:35.1,Normal,-97.32,37.15,Wichita to Little Rock Route 2,2016-06-02-20
26,42,59:34.3,Normal,-91.55,38.04,Saint Louis to Tulsa Route2,2016-06-02-20
20,47,59:34.5,Normal,-92.74,41.75,Peoria to Ceder Rapids,2016-06-02-20
19,109,59:35.4,Normal,-97.32,37.27,Wichita to Little Rock.kml,2016-06-02-20
10,23,59:34.8,Normal,-91.69,37.99,Saint Louis to Tulsa,2016-06-02-20
28,34,59:35.8,Normal,-90.24,39.72,Springfield to KC Via Hanibal Route 2,2016-06-02-20
27,59,59:35.2,Normal,-93.2,38.98,Springfield to KC Via Columbia Route 2,2016-06-02-20
15,48,59:35.8,Normal,-90.44,41.54,Joplin to Kansas City Route 2,2016-06-02-20
22,24,59:36.3,Normal,-91.14,34.96, Saint Louis to Chicago Route2,2016-06-02-20
21,21,59:35.5,Normal,-90.2,38.65,Saint Louis to Memphis Route2,2016-06-02-20
12,55,59:35.6,Normal,-91.14,34.96,Joplin to Kansas City,2016-06-02-20
12,55,59:36.6,Normal,-91.38,34.83,Joplin to Kansas City,2016-06-02-20
31,82,59:36.8,Normal,-89.63,39.84,Des Moines to Chicago Route 2,2016-06-02-20
29,108,59:35.9,Normal,-97.37,36.91,Wichita to Little Rock Route 2,2016-06-02-20
16,69,59:36.4,Normal,-90.44,41.54, Saint Louis to Chicago,2016-06-02-20
29,108,59:36.7,Normal,-97.37,36.79,Wichita to Little Rock Route 2,2016-06-02-20
27,59,59:36.7,Normal,-93.65,39.0,Springfield to KC Via Columbia Route 2,2016-06-02-20
16,69,59:37.1,Normal,-90.7,41.62, Saint Louis to Chicago,2016-06-02-20
11,19,59:37.2,Normal,-92.74,41.75,Des Moines to Chicago Route 2,2016-06-02-20
14,15,59:37.3,Normal,-90.7,41.62,Memphis to Little Rock Route 2,2016-06-02-20
15,48,59:37.5,Normal,-91.05,41.72,Joplin to Kansas City Route 2,2016-06-02-20
31,82,59:37.8,Normal,-89.17,40.38,Des Moines to Chicago Route 2,2016-06-02-20
20,47,59:37.9,Normal,-93.58,41.62,Peoria to Ceder Rapids,2016-06-02-20
16,69,59:37.9,Normal,-91.05,41.72, Saint Louis to Chicago,2016-06-02-20
23,93,59:38.1,Normal,-90.24,38.0,Memphis to Little Rock Route 2,2016-06-02-20
30,41,59:38.3,Normal,-93.58,41.62,Saint Louis to Memphis,2016-06-02-20
28,34,59:38.4,Normal,-89.96,39.74,Springfield to KC Via Hanibal Route 2,2016-06-02-20
20,47,59:38.7,Normal,-93.36,41.69,Peoria to Ceder Rapids,2016-06-02-20
12,55,59:39.1,Normal,-92.09,34.8,Joplin to Kansas City,2016-06-02-20
15,48,59:39.3,Normal,-91.47,41.74,Joplin to Kansas City Route 2,2016-06-02-20
31,82,59:38.8,Normal,-88.77,40.76,Des Moines to Chicago Route 2,2016-06-02-20
19,109,59:39.4,Normal,-97.35,36.4,Wichita to Little Rock.kml,2016-06-02-20
18,16,59:39.0,Normal,-89.66,39.78,Springfield to KC Via Hanibal,2016-06-02-20
30,41,59:39.1,Normal,-93.36,41.69,Saint Louis to Memphis,2016-06-02-20
15,48,59:40.0,Normal,-91.63,41.72,Joplin to Kansas City Route 2,2016-06-02-20
20,47,59:39.6,Normal,-93.04,41.71,Peoria to Ceder Rapids,2016-06-02-20
21,21,59:40.0,Normal,-88.42,41.11,Saint Louis to Memphis Route2,2016-06-02-20
24,102,59:40.3,Normal,-92.09,34.8,Peoria to Ceder Rapids Route 2,2016-06-02-20
12,55,59:40.1,Normal,-92.31,34.78,Joplin to Kansas City,2016-06-02-20
18,16,59:40.7,Normal,-89.96,39.74,Springfield to KC Via Hanibal,2016-06-02-20
17,86,59:40.7,Normal,-94.44,39.1,Springfield to KC Via Columbia,2016-06-02-20
10,23,59:40.9,Normal,-90.69,38.5,Saint Louis to Tulsa,2016-06-02-20
23,93,59:40.9,Normal,-89.56,37.2,Memphis to Little Rock Route 2,2016-06-02-20
24,102,59:41.1,Normal,-92.31,34.78,Peoria to Ceder Rapids Route 2,2016-06-02-20
19,109,59:41.2,Normal,-96.97,36.24,Wichita to Little Rock.kml,2016-06-02-20
26,42,59:41.5,Normal,-90.34,38.58,Saint Louis to Tulsa Route2,2016-06-02-20
23,93,59:41.8,Normal,-89.54,36.84,Memphis to Little Rock Route 2,2016-06-02-20
20,47,59:42.2,Normal,-92.19,41.74,Peoria to Ceder Rapids,2016-06-02-20
11,19,59:42.4,Normal,-90.82,41.66,Des Moines to Chicago Route 2,2016-06-02-20
11,19,59:41.5,Normal,-91.24,41.67,Des Moines to Chicago Route 2,2016-06-02-20
23,93,59:42.7,Normal,-89.65,36.37,Memphis to Little Rock Route 2,2016-06-02-20
31,82,59:42.9,Normal,-88.07,41.48,Des Moines to Chicago Route 2,2016-06-02-20
11,19,59:43.2,Normal,-90.64,41.56,Des Moines to Chicago Route 2,2016-06-02-20
24,102,59:43.5,Normal,-91.93,34.81,Peoria to Ceder Rapids Route 2,2016-06-02-20
24,102,59:41.9,Normal,-92.31,34.78,Peoria to Ceder Rapids Route 2,2016-06-02-20
16,69,59:44.0,Normal,-91.47,41.74, Saint Louis to Chicago,2016-06-02-20
27,59,59:42.1,Normal,-94.44,39.1,Springfield to KC Via Columbia Route 2,2016-06-02-20
18,16,59:42.2,Normal,-90.24,39.72,Springfield to KC Via Hanibal,2016-06-02-20
26,42,59:44.1,Normal,-90.34,38.58,Saint Louis to Tulsa Route2,2016-06-02-20
10,23,59:42.6,Normal,-90.34,38.58,Saint Louis to Tulsa,2016-06-02-20
14,15,59:42.9,Normal,-89.91,40.86,Memphis to Little Rock Route 2,2016-06-02-20
28,34,59:44.4,Normal,-90.24,39.72,Springfield to KC Via Hanibal Route 2,2016-06-02-20
17,86,59:43.4,Normal,-94.16,39.04,Springfield to KC Via Columbia,2016-06-02-20
15,48,59:43.7,Normal,-91.47,41.74,Joplin to Kansas City Route 2,2016-06-02-20
14,15,59:43.8,Normal,-90.29,40.96,Memphis to Little Rock Route 2,2016-06-02-20
29,108,59:44.1,Normal,-95.99,36.17,Wichita to Little Rock Route 2,2016-06-02-20
32,84,59:44.6,Normal,-91.05,41.72,Joplin to Kansas City Route 2,2016-06-02-20
14,18,08:56.1,Normal,-94.59,39.1,Peoria to Ceder Rapids,2016-06-02-20
17,92,08:56.5,Normal,-91.33,38.87,Springfield to KC Via Columbia,2016-06-02-20
22,24,08:56.8,Normal,-92.31,34.78,Peoria to Ceder Rapids Route 2,2016-06-02-20
26,17,08:56.1,Normal,-91.44,38.09,Saint Louis to Tulsa Route2,2016-06-02-20
24,68,08:57.0,Normal,-88.07,41.48,Des Moines to Chicago.kml,2016-06-02-20
15,32,08:56.4,Normal,-92.09,34.8,Memphis to Little Rock,2016-06-02-20
15,32,08:57.3,Normal,-92.31,34.78,Memphis to Little Rock,2016-06-02-20
23,66,08:57.7,Normal,-91.78,42.23,Saint Louis to Memphis,2016-06-02-20
30,95,08:56.8,Normal,-90.82,41.66, Saint Louis to Chicago Route2,2016-06-02-20
12,74,08:57.8,Normal,-90.24,35.35,Joplin to Kansas City,2016-06-02-20
18,49,08:57.0,Normal,-90.79,39.69,Springfield to KC Via Hanibal,2016-06-02-20
31,48,08:57.2,Normal,-94.59,39.1,Des Moines to Chicago Route 2,2016-06-02-20
14,18,08:58.5,Normal,-94.38,38.67,Peoria to Ceder Rapids,2016-06-02-20
30,95,08:58.5,Normal,-90.2,41.59, Saint Louis to Chicago Route2,2016-06-02-20
18,49,08:57.7,Normal,-90.97,39.72,Springfield to KC Via Hanibal,2016-06-02-20
24,68,08:57.8,Normal,-88.42,41.11,Des Moines to Chicago.kml,2016-06-02-20
29,16,08:58.8,Normal,-96.44,36.23,Wichita to Little Rock Route 2,2016-06-02-20
27,81,08:58.1,Normal,-91.74,38.94,Springfield to KC Via Columbia Route 2,2016-06-02-20
21,105,08:59.4,Normal,-94.35,38.33,Memphis to Little Rock Route 2,2016-06-02-20
18,49,08:58.5,Normal,-91.2,39.75,Springfield to KC Via Hanibal,2016-06-02-20
19,100,08:59.4,Normal,-96.21,36.19,Wichita to Little Rock.kml,2016-06-02-20
26,17,08:58.8,Normal,-91.99,37.94,Saint Louis to Tulsa Route2,2016-06-02-20
14,18,08:59.4,Normal,-94.35,38.33,Peoria to Ceder Rapids,2016-06-02-20
20,79,08:59.4,Normal,-89.88,41.77,Peoria to Ceder Rapids Route 2,2016-06-02-20
24,68,08:59.7,Normal,-89.17,40.38,Des Moines to Chicago.kml,2016-06-02-20
24,68,09:07.5,Normal,-88.42,41.11,Des Moines to Chicago.kml,2016-06-02-20
17,92,09:07.6,Normal,-93.85,39.01,Springfield to KC Via Columbia,2016-06-02-20
21,105,09:08.0,Normal,-94.37,38.0,Memphis to Little Rock Route 2,2016-06-02-20
12,74,09:07.8,Normal,-90.24,38.0,Joplin to Kansas City,2016-06-02-20
31,48,09:08.0,Normal,-94.37,38.0,Des Moines to Chicago Route 2,2016-06-02-20
26,17,09:08.3,Normal,-93.96,37.08,Saint Louis to Tulsa Route2,2016-06-02-20
32,71,09:08.5,Normal,-90.68,35.12,Saint Louis to Memphis Route2,2016-06-02-20
12,74,09:08.6,Normal,-90.35,38.43,Joplin to Kansas City,2016-06-02-20
14,18,09:08.6,Normal,-94.37,38.0,Peoria to Ceder Rapids,2016-06-02-20
20,79,09:09.1,Normal,-88.41,42.11,Peoria to Ceder Rapids Route 2,2016-06-02-20
10,39,09:09.3,Normal,-94.23,37.09,Saint Louis to Tulsa,2016-06-02-20
25,21,09:09.1,Normal,-90.15,38.62,Des Moines to Chicago Route 2,2016-06-02-20
32,71,09:09.4,Normal,-90.94,35.03,Saint Louis to Memphis Route2,2016-06-02-20
28,58,09:09.4,Normal,-93.6,39.77,Springfield to KC Via Hanibal Route 2,2016-06-02-20
30,95,09:09.4,Normal,-88.41,42.11, Saint Louis to Chicago Route2,2016-06-02-20
29,16,09:09.8,Normal,-93.36,35.4,Wichita to Little Rock Route 2,2016-06-02-20
26,17,09:10.0,Normal,-94.54,37.02,Saint Louis to Tulsa Route2,2016-06-02-20
15,32,09:10.5,Normal,-91.14,34.96,Memphis to Little Rock,2016-06-02-20
13,12,09:09.7,Normal,-88.64,42.21, Saint Louis to Chicago,2016-06-02-20
18,49,09:10.0,Normal,-93.93,39.76,Springfield to KC Via Hanibal,2016-06-02-20
26,17,09:10.9,Normal,-94.83,36.84,Saint Louis to Tulsa Route2,2016-06-02-20
14,18,09:11.2,Normal,-94.38,38.99,Peoria to Ceder Rapids,2016-06-02-20
14,18,09:10.4,Normal,-94.38,38.67,Peoria to Ceder Rapids,2016-06-02-20
20,79,09:10.9,Normal,-88.96,42.25,Peoria to Ceder Rapids Route 2,2016-06-02-20
28,58,09:11.2,Normal,-94.15,39.77,Springfield to KC Via Hanibal Route 2,2016-06-02-20
14,18,09:18.9,Normal,-94.46,37.16,Peoria to Ceder Rapids,2016-06-02-20
27,81,09:19.2,Normal,-93.01,38.97,Springfield to KC Via Columbia Route 2,2016-06-02-20
29,16,09:19.3,Normal,-93.36,35.4,Wichita to Little Rock Route 2,2016-06-02-20
12,74,09:19.4,Normal,-90.24,35.35,Joplin to Kansas City,2016-06-02-20
18,49,09:19.5,Normal,-94.28,39.53,Springfield to KC Via Hanibal,2016-06-02-20
28,58,09:19.6,Normal,-94.28,39.53,Springfield to KC Via Hanibal Route 2,2016-06-02-20
31,48,09:20.0,Normal,-94.58,37.03,Des Moines to Chicago Route 2,2016-06-02-20
27,81,09:20.1,Normal,-92.85,38.93,Springfield to KC Via Columbia Route 2,2016-06-02-20
32,71,09:20.1,Normal,-90.94,35.03,Saint Louis to Memphis Route2,2016-06-02-20
14,18,09:20.6,Normal,-94.58,37.03,Peoria to Ceder Rapids,2016-06-02-20
13,12,09:20.1,Normal,-92.19,41.74, Saint Louis to Chicago,2016-06-02-20
21,105,09:20.6,Normal,-94.58,37.03,Memphis to Little Rock Route 2,2016-06-02-20
30,95,09:21.0,Normal,-92.19,41.74, Saint Louis to Chicago Route2,2016-06-02-20
22,24,09:20.8,Normal,-90.94,35.03,Peoria to Ceder Rapids Route 2,2016-06-02-20
12,74,09:21.1,Normal,-90.07,35.1,Joplin to Kansas City,2016-06-02-20
19,100,09:21.2,Normal,-93.92,35.53,Wichita to Little Rock.kml,2016-06-02-20
21,105,09:21.4,Normal,-94.46,37.16,Memphis to Little Rock Route 2,2016-06-02-20
17,92,09:21.9,Normal,-92.53,38.98,Springfield to KC Via Columbia,2016-06-02-20
26,17,09:22.0,Normal,-95.14,36.66,Saint Louis to Tulsa Route2,2016-06-02-20
14,18,09:21.4,Normal,-94.46,37.16,Peoria to Ceder Rapids,2016-06-02-20
27,81,09:21.9,Normal,-92.53,38.98,Springfield to KC Via Columbia Route 2,2016-06-02-20
29,16,09:22.5,Normal,-94.57,35.37,Wichita to Little Rock Route 2,2016-06-02-20
12,74,09:22.1,Normal,-90.24,35.35,Joplin to Kansas City,2016-06-02-20
18,49,09:22.2,Normal,-94.15,39.77,Springfield to KC Via Hanibal,2016-06-02-20
17,92,09:37.9,Normal,-90.79,38.83,Springfield to KC Via Columbia,2016-06-02-20
31,48,09:22.7,Normal,-94.3,37.66,Des Moines to Chicago Route 2,2016-06-02-20
21,105,09:38.1,Normal,-94.31,37.31,Memphis to Little Rock Route 2,2016-06-02-20
31,48,09:38.4,Normal,-94.3,37.66,Des Moines to Chicago Route 2,2016-06-02-20
26,17,09:38.5,Normal,-91.44,38.09,Saint Louis to Tulsa Route2,2016-06-02-20
12,74,09:38.8,Normal,-89.8,35.94,Joplin to Kansas City,2016-06-02-20
24,68,09:39.3,Normal,-88.42,41.11,Des Moines to Chicago.kml,2016-06-02-20
25,21,09:39.4,Normal,-90.24,35.35,Des Moines to Chicago Route 2,2016-06-02-20
27,81,09:38.6,Normal,-90.79,38.83,Springfield to KC Via Columbia Route 2,2016-06-02-20
17,92,09:38.8,Normal,-90.93,38.82,Springfield to KC Via Columbia,2016-06-02-20
17,92,09:39.6,Normal,-91.1,38.83,Springfield to KC Via Columbia,2016-06-02-20
20,79,09:39.9,Normal,-88.96,42.25,Peoria to Ceder Rapids Route 2,2016-06-02-20
22,24,09:40.4,Normal,-90.37,35.21,Peoria to Ceder Rapids Route 2,2016-06-02-20
18,49,09:40.6,Normal,-90.24,39.72,Springfield to KC Via Hanibal,2016-06-02-20
32,71,09:39.4,Normal,-90.37,35.21,Saint Louis to Memphis Route2,2016-06-02-20
20,79,09:40.8,Normal,-88.64,42.21,Peoria to Ceder Rapids Route 2,2016-06-02-20
32,71,09:41.2,Normal,-90.04,35.19,Saint Louis to Memphis Route2,2016-06-02-20
20,79,09:41.7,Normal,-88.41,42.11,Peoria to Ceder Rapids Route 2,2016-06-02-20
16,46,09:39.4,Normal,-90.29,40.96,Joplin to Kansas City Route 2,2016-06-02-20
12,74,09:39.5,Normal,-90.07,35.68,Joplin to Kansas City,2016-06-02-20
13,12,09:40.0,Normal,-88.96,42.25, Saint Louis to Chicago,2016-06-02-20
24,68,09:40.3,Normal,-88.77,40.76,Des Moines to Chicago.kml,2016-06-02-20
28,58,09:40.8,Normal,-90.24,39.72,Springfield to KC Via Hanibal Route 2,2016-06-02-20
16,46,09:41.1,Normal,-89.52,40.7,Joplin to Kansas City Route 2,2016-06-02-20
26,17,09:41.3,Normal,-91.07,38.31,Saint Louis to Tulsa Route2,2016-06-02-20
28,58,09:41.7,Normal,-90.14,39.76,Springfield to KC Via Hanibal Route 2,2016-06-02-20
17,92,09:42.1,Normal,-91.56,38.93,Springfield to KC Via Columbia,2016-06-02-20
30,95,09:42.0,Normal,-88.64,42.21, Saint Louis to Chicago Route2,2016-06-02-20
16,46,09:42.1,Normal,-89.52,40.7,Joplin to Kansas City Route 2,2016-06-02-20
14,18,09:42.4,Normal,-94.38,38.99,Peoria to Ceder Rapids,2016-06-02-20
19,100,09:42.1,Normal,-97.32,37.48,Wichita to Little Rock.kml,2016-06-02-20
24,68,09:42.9,Normal,-89.74,39.1,Des Moines to Chicago.kml,2016-06-02-20
30,95,09:42.8,Normal,-88.41,42.11, Saint Louis to Chicago Route2,2016-06-02-20
